f r germany	F.R. Germany	0	33	1
f tigris	F tigris	0	5	0
f tigris	F. tigris	0	5	0
fab	Fab 4	0	15	1
fab	Fab Four	0	15	1
fab	Fab four	0	15	1
fab	The Fab Four	0	15	1
fab	The fab four	0	15	1
fab 4	Fab 4	0	15	1
fab four	Fab Four	0	15	1
fab four	Fab four	0	15	1
fab4	Fab4	0	15	1
fabulous	The Fabulous Silver Beatles	0	40	947
faced	Short-faced raccoon	0	40	149
faceted	Theory of faceted classification	0	0	16
factor	Evolutionary factor	0	40	1141
factors	Psychological risk factors in patients with myocardial infarction	0	40	996
faith	Catholic Faith	0	8	0
faith	Catholic faith	0	8	0
faith	Roman Catholic faith	0	8	0
false	False 10	0	40	626
false	False 9	0	40	839
false	False attacking midfielder	0	40	644
false	False nine	0	40	141
false 10	False 10	0	40	626
false 9	False 9	0	40	839
false attacking midfielder	False attacking midfielder	0	40	644
false nine	False nine	0	40	141
fame	YouTube Fame	0	17	1
fame	YouTube fame	0	17	1
fame	Youtube Fame	0	17	1
fame	Youtube fame	0	17	1
family	Michael Jackson (Jackson family)	0	4	0
family	Rodent Family	0	20	0
fan	Little Monsters (fan)	0	40	1104
fan	Little monsters (fan)	0	40	982
fandom	Little Monsters (fandom)	0	40	451
fans	Little Monsters (Lady Gaga Fans)	0	40	777
far	Far-right YouTube channels	0	40	1216
far right youtube channels	Far-right YouTube channels	0	40	1216
farmer	Farmer George	0	5	2
farmer george	Farmer George	0	5	2
fasciatus	Lynx rufus fasciatus	0	40	108
fat	Insect fat	0	40	941
fauna	Flora and fauna of Wales	0	40	524
fbi	FBI surveillance of Martin Luther King, Jr.	0	40	333
fbi surveillance of martin luther king jr	FBI surveillance of Martin Luther King, Jr.	0	40	333
federal	American Federal District	0	16	0
federal	Federal Republic Germany	0	33	1
federal	Federal Republic Of Germany	0	33	1
federal	Federal Republic of Germany	0	33	1
federal	Federal Republic of Germany (1990-present)	0	33	1
federal	Federal Republic of Germany (1990–present)	0	33	1
federal	Federal district (United States)	0	16	0
federal	Federal state (Germany)	0	40	359
federal	German Federal Republic	0	33	1
federal	German Federal Republic (1990-present)	0	33	1
federal	German Federal Republic (1990–present)	0	33	1
federal	German federal state	0	40	278
federal	Germany Federal Republic	0	33	1
federal	Germany's Federal Republic	0	33	1
federal	United States Federal District	0	16	0
federal district united states	Federal district (United States)	0	16	0
federal republic germany	Federal Republic Germany	0	33	1
federal republic of germany	Federal Republic Of Germany	0	33	1
federal republic of germany	Federal Republic of Germany	0	33	1
federal republic of germany 1990 present	Federal Republic of Germany (1990-present)	0	33	1
federal republic of germany 1990 present	Federal Republic of Germany (1990–present)	0	33	1
federal state germany	Federal state (Germany)	0	40	359
federation	Federation of Malaysia	0	13	0
federation	Federation state of Malaysia	0	13	0
federation	Malaysian Federation	0	13	0
federation of malaysia	Federation of Malaysia	0	13	0
federation state of malaysia	Federation state of Malaysia	0	13	0
feeding	Feeding behavior of leopards	0	40	268
feeding behavior of leopards	Feeding behavior of leopards	0	40	268
felis	Felis leo	0	26	0
felis	Felis onca	0	40	0
felis	Felis pardus	0	8	2
felis	Felis rufus	0	3	1
felis	Felis tigris	0	5	0
felis leo	Felis leo	0	26	0
felis onca	Felis onca	0	40	0
felis pardus	Felis pardus	0	8	2
felis rufus	Felis rufus	0	3	1
felis tigris	Felis tigris	0	5	0
feral	Feral Race	0	0	17
feral	Feral race	0	0	17
feral race	Feral Race	0	0	17
feral race	Feral race	0	0	17
ferguson	Sir Alex Ferguson Stand	0	40	251
ferguson	The Sir Alex Ferguson Stand	0	40	1045
ferries	Ferries in Washington, D.C.	0	40	1038
ferries in washington d c	Ferries in Washington, D.C.	0	40	1038
festival	Birmingham Heritage Festival	0	9	1
festival	Birmingham International Dance Festival	0	40	871
fi	Youtube.fi	0	17	1
fields	California gold fields	0	27	0
fifty	Fifty States	0	40	946
fifty	Fifty U.S. states	0	40	144
fifty	Fifty US states	0	40	981
fifty	Fifty United States	0	40	1162
fifty	Fifty states	0	40	63
fifty	The Fifty States	0	40	126
fifty states	Fifty States	0	40	946
fifty states	Fifty states	0	40	63
fifty u s states	Fifty U.S. states	0	40	144
fifty united states	Fifty United States	0	40	1162
fifty us states	Fifty US states	0	40	981
figures	Birmingham artistic figures	0	9	1
fiji	Elizabeth II of Fiji	0	24	0
fiji	Elizabeth II, Queen of Fiji	0	24	0
fiji	Elizabeth the Second, by the Grace of God, Queen of Fiji and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
fiji	Elizabeth, Queen of Fiji	0	24	0
fiji	Queen Elizabeth II of Fiji	0	24	0
film	Bob dylan in film	0	2	0
film	Bob dylan on film	0	2	0
finances	Michael Jackson finances	0	40	489
finances	Michael Jackson's finances	0	40	228
first	First Gentleman of England	0	26	2
first	First Nation American	0	34	3
first	First Nation Americans	0	34	3
first	First World Trade Center	0	31	1
first	First forward	0	40	838
first	First striker	0	40	527
first forward	First forward	0	40	838
first gentleman of england	First Gentleman of England	0	26	2
first nation american	First Nation American	0	34	3
first nation americans	First Nation Americans	0	34	3
first striker	First striker	0	40	527
first world trade center	First World Trade Center	0	31	1
fit	All The News That's Fit To Print	0	32	0
flags	Flags of Native Americans in the United States	0	34	3
flags	Flags of native americans in the united states	0	34	3
flags of native americans in the united states	Flags of Native Americans in the United States	0	34	3
flags of native americans in the united states	Flags of native americans in the united states	0	34	3
flinder	Flinder mouse	0	4	1
flinder mouse	Flinder mouse	0	4	1
flittermouse	Flittermouse	0	4	1
flora	Flora and fauna of Wales	0	40	524
flora and fauna of wales	Flora and fauna of Wales	0	40	524
flower	Flower-bearing	0	8	1
flower	Flower-bearing plant	0	8	1
flower	List of flower plants	0	8	1
flower bearing	Flower-bearing	0	8	1
flower bearing plant	Flower-bearing plant	0	8	1
flowering	Evolution of flowering plants	0	40	770
flowering	FLOWERING PLANTS	0	8	1
flowering	Flowering Plants	0	8	1
flowering	Flowering plant	0	8	1
flowering	Flowering plants	0	8	1
flowering	List of flowering plants	0	8	1
flowering	Reproductive anatomy of flowering plants	0	40	158
flowering plant	Flowering plant	0	8	1
flowering plants	FLOWERING PLANTS	0	8	1
flowering plants	Flowering Plants	0	8	1
flowering plants	Flowering plants	0	8	1
flowers	List of flowers	0	8	1
flu	Junkie flu	0	12	2
flying	Bat (Flying Mammal)	0	4	1
folklore	Birds in folklore	0	40	1077
folklore	Lions in folklore, religion and mythology	0	40	989
folklore	Raccoons in folklore	0	40	177
folklore	Tigers in folklore, religion and mythology	0	40	765
food	Amphibians as food	0	40	83
food	Animals as food	0	40	107
food	Ant as food	0	40	671
food	Ants as food	0	40	1118
food	Arthropods as food	0	40	65
food	Beetle as food	0	40	757
food	Beetles as food	0	40	1041
food	Bird as food	0	40	1156
food	Birds as food	0	40	545
food	Bivalves as food	0	40	274
food	Emu as food	0	40	1023
food	Food insecurity among Native Americans in the United States	0	40	512
food	Molluscs as food	0	40	510
food	Native American food	0	40	480
food	Turtle as food	0	40	183
food insecurity among native americans in the united states	Food insecurity among Native Americans in the United States	0	40	512
foods	Native american foods	0	40	200
foot	Foot (mollusc)	0	40	471
foot mollusc	Foot (mollusc)	0	40	471
footbal	National Footbal League	0	12	1
football	American Professional Football Association	0	40	829
football	American Professional Football Association (1920)	0	12	1
football	American Professional Football Conference	0	12	1
football	Association football goalkeeper	0	27	3
football	Association football uniform	0	12	0
football	Attacking Midfielder (football)	0	40	370
football	Attacking midfielder (football)	0	40	663
football	Center Forward (association football)	0	40	1126
football	Central Defender (association football)	0	36	1
football	Centre Back (association football)	0	36	1
football	Centre back (association football)	0	40	940
football	Centre-back (association football)	0	40	633
