vault	NFL Vault	0	12	1
ve	Youtube.com.ve	0	17	1
vedio	Vedio Game	0	2	1
vedio	Vedio Games	0	2	1
vedio game	Vedio Game	0	2	1
vedio games	Vedio Games	0	2	1
vegetabilia	Vegetabilia	0	6	1
vegetable	Kingdom Vegetable	0	6	1
venom	Amphibian venom	0	5	1
venom	Arthropod venom	0	34	2
venoms	Amphibian venoms	0	5	1
venoms	Arthropod venoms	0	34	2
venoms	Mollusk venoms	0	5	3
ventral	Dorsal and ventral	0	40	746
ventral	Dorso ventral	0	40	532
ventral	Ventral	0	40	537
ventral	Ventral side	0	40	701
ventral side	Ventral side	0	40	701
ventrally	Ventrally	0	40	1059
ventro	Ventro	0	40	558
ventrolateral	Ventrolateral	0	0	15
veraecrucis	Panthera onca veraecrucis	0	40	898
veraecruscis	Panthera onca veraecruscis	0	40	993
vernon	Vernon Elvis Presley	0	20	1
vernon	Vernon Presley	0	20	1
vernon	Vernon and Gladys Presley	0	20	1
vernon and gladys presley	Vernon and Gladys Presley	0	20	1
vernon elvis presley	Vernon Elvis Presley	0	20	1
vernon presley	Vernon Presley	0	20	1
versus	Animals versus humans	0	40	1035
vertical	Vertical transmission of HIV	0	40	703
vertical transmission of hiv	Vertical transmission of HIV	0	40	703
vid	Vid game	0	2	1
vid game	Vid game	0	2	1
video	Benefits of video games	0	40	286
video	Billboard - The International Newsweekly of Music, Video & Home Entertainment	0	13	2
video	Billboard - The International Newsweekly of Music, Video and Home Entertainment	0	13	2
video	Billboard: The International Newsweekly of Music, Video & Home Entertainment	0	13	2
video	Billboard: The International Newsweekly of Music, Video and Home Entertainment	0	13	2
video	Computer and video game	0	2	1
video	Computer and video games	0	2	1
video	Computer or video game	0	2	1
video	Computer or video games	0	2	1
video	Computer video games	0	2	1
video	Effects of video games on society	0	40	203
video	Social aspects of video games	0	40	82
video	Social effects of video games	0	40	767
video	Social impact of video games	0	40	1174
video	VIDEO GAME	0	2	1
video	Video Game	0	2	1
video	Video Gaming	0	2	1
video	Video and computer game	0	2	1
video	Video and computer games	0	2	1
video	Video game	0	2	1
video	Video game hardware	0	2	1
video	Video game platform	0	40	233
video	Video game platforms	0	40	322
video	Video game software	0	2	1
video	Video games	0	2	1
video	Video gamez	0	2	1
video	Video gaming	0	2	1
video	Video-Game	0	2	1
video	Video-Games	0	2	1
video	Video-game	0	2	1
video	Video-games	0	2	1
video	YouTube (video sharing company)	0	40	360
video	YouTube Video	0	17	1
video	YouTube video	0	40	1042
video	YouTube video (identifier)	0	17	1
video	YouTube:video	0	17	1
video	Your Digital Video Repository	0	40	641
video	Youtube:video	0	17	1
video and computer game	Video and computer game	0	2	1
video and computer games	Video and computer games	0	2	1
video game	VIDEO GAME	0	2	1
video game	Video Game	0	2	1
video game	Video game	0	2	1
video game	Video-Game	0	2	1
video game	Video-game	0	2	1
video game hardware	Video game hardware	0	2	1
video game platform	Video game platform	0	40	233
video game platforms	Video game platforms	0	40	322
video game software	Video game software	0	2	1
video games	Video games	0	2	1
video games	Video-Games	0	2	1
video games	Video-games	0	2	1
video gamez	Video gamez	0	2	1
video gaming	Video Gaming	0	2	1
video gaming	Video gaming	0	2	1
videogame	VideoGame	0	2	1
videogame	Videogame	0	2	1
videogames	Videogames	0	2	1
videogaming	Videogaming	0	2	1
videos	Extremist YouTube videos	0	40	292
videos	YouTube videos	0	40	681
vidoe	Vidoe game	0	2	1
vidoe game	Vidoe game	0	2	1
vidya	Vidya gaem	0	2	1
vidya gaem	Vidya gaem	0	2	1
view	Coronal view	0	0	15
view	Sagittal view	0	0	15
views	Alternative views on the origin of mankind	0	40	1140
views	Political views of African-Americans	0	40	984
vincent	Elizabeth II of Saint Vincent and the Grenadines	0	24	0
vincent	Elizabeth II, Queen of Saint Vincent and the Grenadines	0	24	0
vincent	Elizabeth the Second, by the Grace of God, Queen of Saint Vincent and the Grenadines and Her other Realms and Territories, Head of the Commonwealth	0	24	0
vincent	Elizabeth, Queen of Saint Vincent and the Grenadines	0	24	0
vincent	Queen Elizabeth II of Saint Vincent and the Grenadines	0	24	0
viral	Antibodies, viral	0	14	0
viral	HIV-modified viral infection of skin	0	35	0
viral	Viral gene reassortment	0	40	536
viral	Viral genome	0	40	1125
viral	Viral illness	0	14	0
viral	Viral sex	0	40	656
viral gene reassortment	Viral gene reassortment	0	40	536
viral genome	Viral genome	0	40	1125
viral illness	Viral illness	0	14	0
viral sex	Viral sex	0	40	656
viri	Viri	0	14	0
viridae	Viridae	0	14	0
virion	HIV virion	0	40	973
virions	HIV virions	0	40	353
viris	Viris	0	14	0
virius	Virius	0	14	0
virsu	Virsu	0	14	0
virus	AIDS Virus	0	35	0
virus	AIDS virus	0	35	0
virus	Aids virus	0	35	0
virus	Biological virus	0	14	0
virus	HIV virus	0	35	0
virus	Human Immunodeficiency Virus	0	35	0
virus	Human Immunodeficiency Virus and Acquired Immune Deficiency Syndrome	0	12	2
virus	Human immunodeficiency virus	0	35	0
virus	Human immunodeficiency virus (HIV)	0	35	0
virus	Human immunodeficiency virus disease	0	12	2
virus	Human immunodeficiency virus infection	0	12	2
virus	Human immunodeficiency virus infection and acquired immune deficiency syndrome	0	12	2
virus	Human immunodeficiency virus infection and acquired immunodeficiency syndrome	0	12	2
virus	Human immunodeficiency virus/acquired immune deficiency syndrome	0	12	2
virus	Lymphadenopathy Associated Virus	0	35	0
virus	Lymphadenopathy-Associated Virus	0	35	0
virus	Lymphadenopathy-associated virus	0	35	0
virus	Medical Virus	0	14	0
virus	Medical virus	0	14	0
virus	Naked virus	0	40	886
virus	Non-enveloped virus	0	40	787
virus	Novel virus	0	40	697
virus	Virus	0	14	0
virus	Virus (biological)	0	14	0
virus	Virus (biology)	0	14	0
virus	Virus (life science)	0	14	0
virus	Virus genome	0	40	1057
virus	Virus genome composition	0	40	190
virus	Virus origins	0	40	458
virus	Virus replication cycle	0	40	553
virus	Virus structure	0	40	683
virus biological	Virus (biological)	0	14	0
virus biology	Virus (biology)	0	14	0
virus genome	Virus genome	0	40	1057
virus genome composition	Virus genome composition	0	40	190
virus life science	Virus (life science)	0	14	0
virus origins	Virus origins	0	40	458
virus replication cycle	Virus replication cycle	0	40	553
virus structure	Virus structure	0	40	683
virusbiota	Virusbiota	0	14	0
viruses	Human immunodeficiency viruses	0	35	0
viruses	Insect viruses	0	36	3
viruses	Viruses	0	14	0
vision	Vision in bats	0	40	288
vision in bats	Vision in bats	0	40	288
visitor	Visitor Information for Dublin, Ireland	0	36	2
visitor information for dublin ireland	Visitor Information for Dublin, Ireland	0	36	2
vocabulary	Spanish language vocabulary	0	40	651
vocalization	Frog vocalization	0	40	862
vocalizations	Vocalizations of red foxes	0	40	1001
vocalizations of red foxes	Vocalizations of red foxes	0	40	1001
volar	Volar pads	0	0	15
volar	Volar skin	0	40	1029
volar	Volar surface	0	0	15
volar pads	Volar pads	0	0	15
volar skin	Volar skin	0	40	1029
volar surface	Volar surface	0	0	15
volucrine	Volucrine	0	30	0
volumes	Greatest Hits: Volumes I-III	0	2	0
von	Carl Von Linn	0	0	17
von	Carl Von Linne	0	0	17
von	Carl Von-Linné	0	0	17
von	Carl von Linn	0	0	17
von	Carl von Linnaeus	0	0	17
von	Carl von Linne	0	0	17
von	Carl von Linne (Sweden)	0	0	17
von	Carl von Linneus	0	0	17
von	Carl von Linné	0	0	17
von	Carl von Linné (Sweden)	0	0	17
von	Carl von linne	0	0	17
von	Carolus von Linne	0	0	17
von	Carolus von Linné	0	0	17
von	Karl von Linne	0	0	17
von	Karl von Linné	0	0	17
von	Von Linne	0	0	17
von	Von Linné	0	0	17
von linn	Von Linné	0	0	17
von linne	Von Linne	0	0	17
voter	Voter rights act	0	18	1
voter	Voter rights act of 1965	0	18	1
voter rights act	Voter rights act	0	18	1
voter rights act of 1965	Voter rights act of 1965	0	18	1
voting	1965 Voting Rights Act	0	18	1
voting	1965 Voting Rights act	0	18	1
voting	National Voting Rights Act of 1965	0	18	1
voting	Section 5 of the Voting Rights Act	0	40	300
voting	The Voting Rights Act	0	18	1
voting	Voting Rights Act	0	18	1
voting	Voting Rights Act (1965)	0	18	1
voting	Voting Rights Act of 1965	0	18	1
voting	Voting rights act	0	18	1
voting rights act	Voting Rights Act	0	18	1
voting rights act	Voting rights act	0	18	1
voting rights act 1965	Voting Rights Act (1965)	0	18	1
voting rights act of 1965	Voting Rights Act of 1965	0	18	1
vra	1965 VRA	0	18	1
vulpes	Vulpes vulpes	0	1	0
vulpes	Vulpes vulpes japonica	0	1	0
vulpes	Vulpes vulpes vulpes	0	40	328
vulpes vulpes	Vulpes vulpes	0	1	0
vulpes vulpes japonica	Vulpes vulpes japonica	0	1	0
vulpes vulpes vulpes	Vulpes vulpes vulpes	0	40	328
vvilliam	VVilliam Shakeſpeare	0	19	0
vvilliam shake peare	VVilliam Shakeſpeare	0	19	0
